,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_mod_pres,unique_identifier
23334,545379,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,FFF2013B,545379FFF2013B
23335,545384,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,FFF2013B,545384FFF2013B
23336,545485,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,FFF2013B,545485FFF2013B
23337,545522,M,North Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,FFF2013B,545522FFF2013B
23338,545565,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,FFF2013B,545565FFF2013B
23339,545600,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,545600FFF2013B
23340,545604,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,FFF2013B,545604FFF2013B
23341,545693,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Withdrawn,FFF2013B,545693FFF2013B
23342,545720,M,North Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,FFF2013B,545720FFF2013B
23343,545751,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Fail,FFF2013B,545751FFF2013B
23344,545791,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,FFF2013B,545791FFF2013B
23345,545909,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Pass,FFF2013B,545909FFF2013B
23346,545918,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,FFF2013B,545918FFF2013B
23347,545944,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,FFF2013B,545944FFF2013B
23348,545951,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,FFF2013B,545951FFF2013B
23349,546048,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,546048FFF2013B
23350,546141,M,London Region,No Formal quals,10-20,35-55,0,60,N,Fail,FFF2013B,546141FFF2013B
23351,546164,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,FFF2013B,546164FFF2013B
23352,546215,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,FFF2013B,546215FFF2013B
23353,546243,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,FFF2013B,546243FFF2013B
23354,546262,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,FFF2013B,546262FFF2013B
23355,546329,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail,FFF2013B,546329FFF2013B
23356,546348,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,546348FFF2013B
23357,546396,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,546396FFF2013B
23358,546408,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Fail,FFF2013B,546408FFF2013B
23359,546412,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,FFF2013B,546412FFF2013B
23360,546431,M,Ireland,Lower Than A Level,80-90%,0-35,0,120,N,Fail,FFF2013B,546431FFF2013B
23361,546439,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,FFF2013B,546439FFF2013B
23362,546464,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,FFF2013B,546464FFF2013B
23363,546563,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,546563FFF2013B
23364,546583,M,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass,FFF2013B,546583FFF2013B
23365,546682,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,FFF2013B,546682FFF2013B
23366,546780,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,FFF2013B,546780FFF2013B
23367,546863,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,546863FFF2013B
23368,546868,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,FFF2013B,546868FFF2013B
23369,546912,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,546912FFF2013B
23370,546925,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,FFF2013B,546925FFF2013B
23371,546932,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,FFF2013B,546932FFF2013B
23372,547014,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,FFF2013B,547014FFF2013B
23373,547128,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,FFF2013B,547128FFF2013B
23374,547228,F,Ireland,HE Qualification,70-80%,0-35,0,60,N,Pass,FFF2013B,547228FFF2013B
23375,547267,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,547267FFF2013B
23376,547302,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Fail,FFF2013B,547302FFF2013B
23377,547399,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,FFF2013B,547399FFF2013B
23378,547400,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,Y,Distinction,FFF2013B,547400FFF2013B
23379,547534,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,547534FFF2013B
23380,547581,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,FFF2013B,547581FFF2013B
23381,547609,M,London Region,No Formal quals,10-20,0-35,0,120,N,Withdrawn,FFF2013B,547609FFF2013B
23382,547666,M,London Region,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,FFF2013B,547666FFF2013B
23383,547667,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,547667FFF2013B
23384,547876,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,547876FFF2013B
23385,547884,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,547884FFF2013B
23386,547953,M,Ireland,A Level or Equivalent,,0-35,0,60,N,Fail,FFF2013B,547953FFF2013B
23387,548043,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,FFF2013B,548043FFF2013B
23388,548057,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,548057FFF2013B
23389,548087,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,FFF2013B,548087FFF2013B
23390,548095,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,FFF2013B,548095FFF2013B
23391,548099,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,FFF2013B,548099FFF2013B
23392,548180,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,FFF2013B,548180FFF2013B
23393,548219,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,FFF2013B,548219FFF2013B
23394,548312,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,FFF2013B,548312FFF2013B
23395,548331,F,East Midlands Region,HE Qualification,10-20,0-35,0,150,N,Withdrawn,FFF2013B,548331FFF2013B
23396,548352,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,548352FFF2013B
23397,548415,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,Y,Withdrawn,FFF2013B,548415FFF2013B
23398,548459,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,FFF2013B,548459FFF2013B
23399,548521,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,548521FFF2013B
23400,548547,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,548547FFF2013B
23401,548573,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,548573FFF2013B
23402,548608,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,FFF2013B,548608FFF2013B
23403,548741,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,FFF2013B,548741FFF2013B
23404,548759,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,FFF2013B,548759FFF2013B
23405,548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,548764FFF2013B
23406,548819,F,London Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,FFF2013B,548819FFF2013B
23407,548857,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass,FFF2013B,548857FFF2013B
23408,548893,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,FFF2013B,548893FFF2013B
23409,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,FFF2013B,548926FFF2013B
23410,548938,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,FFF2013B,548938FFF2013B
23411,548948,M,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,FFF2013B,548948FFF2013B
23412,548969,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Withdrawn,FFF2013B,548969FFF2013B
23413,549014,M,Wales,Lower Than A Level,20-30%,0-35,0,90,Y,Fail,FFF2013B,549014FFF2013B
23414,549056,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,549056FFF2013B
23415,549065,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass,FFF2013B,549065FFF2013B
23416,549093,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,FFF2013B,549093FFF2013B
23417,549149,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,FFF2013B,549149FFF2013B
23418,549239,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,549239FFF2013B
23419,549311,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,FFF2013B,549311FFF2013B
23420,549343,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,549343FFF2013B
23421,549369,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,549369FFF2013B
23422,549370,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,FFF2013B,549370FFF2013B
23423,549410,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,FFF2013B,549410FFF2013B
23424,549420,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,FFF2013B,549420FFF2013B
23425,549504,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,FFF2013B,549504FFF2013B
23426,549505,M,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,FFF2013B,549505FFF2013B
23427,549513,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,549513FFF2013B
23428,549517,M,Wales,HE Qualification,60-70%,0-35,0,60,N,Pass,FFF2013B,549517FFF2013B
23429,549537,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,FFF2013B,549537FFF2013B
23430,549596,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,FFF2013B,549596FFF2013B
23431,549626,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,FFF2013B,549626FFF2013B
23432,549670,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,FFF2013B,549670FFF2013B
23433,549706,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,FFF2013B,549706FFF2013B
23434,549751,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Fail,FFF2013B,549751FFF2013B
23435,549790,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,FFF2013B,549790FFF2013B
23436,549792,M,East Anglian Region,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,FFF2013B,549792FFF2013B
23437,549825,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,549825FFF2013B
23438,549898,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,FFF2013B,549898FFF2013B
23439,549904,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,FFF2013B,549904FFF2013B
23440,550024,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,550024FFF2013B
23441,550026,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,550026FFF2013B
23442,550095,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,FFF2013B,550095FFF2013B
23443,550123,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,FFF2013B,550123FFF2013B
23444,550246,M,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,FFF2013B,550246FFF2013B
23445,550272,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,550272FFF2013B
23446,550287,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,550287FFF2013B
23447,550377,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,FFF2013B,550377FFF2013B
23448,550435,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,FFF2013B,550435FFF2013B
23449,550470,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,FFF2013B,550470FFF2013B
23450,550495,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction,FFF2013B,550495FFF2013B
23451,550610,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,FFF2013B,550610FFF2013B
23452,550617,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail,FFF2013B,550617FFF2013B
23453,550651,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,FFF2013B,550651FFF2013B
23454,550736,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,550736FFF2013B
23455,550763,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,FFF2013B,550763FFF2013B
23456,550787,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,FFF2013B,550787FFF2013B
23457,550792,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Fail,FFF2013B,550792FFF2013B
23458,550797,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,FFF2013B,550797FFF2013B
23459,550802,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,FFF2013B,550802FFF2013B
23460,550813,M,North Region,A Level or Equivalent,,35-55,0,90,N,Pass,FFF2013B,550813FFF2013B
23461,550853,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,Y,Pass,FFF2013B,550853FFF2013B
23462,550866,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,FFF2013B,550866FFF2013B
23463,550909,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,FFF2013B,550909FFF2013B
23464,550933,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,FFF2013B,550933FFF2013B
23465,550961,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,FFF2013B,550961FFF2013B
23466,551027,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,FFF2013B,551027FFF2013B
23467,551052,M,South West Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,FFF2013B,551052FFF2013B
23468,551058,M,South East Region,HE Qualification,10-20,0-35,0,90,N,Pass,FFF2013B,551058FFF2013B
23469,551061,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,FFF2013B,551061FFF2013B
23470,551134,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,FFF2013B,551134FFF2013B
23471,551137,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,FFF2013B,551137FFF2013B
23472,551142,M,South Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,FFF2013B,551142FFF2013B
23473,551156,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,FFF2013B,551156FFF2013B
23474,551190,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,FFF2013B,551190FFF2013B
23475,551212,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,FFF2013B,551212FFF2013B
23476,551258,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,551258FFF2013B
23477,551287,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,FFF2013B,551287FFF2013B
23478,551311,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,FFF2013B,551311FFF2013B
23479,551397,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,551397FFF2013B
23480,551482,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Fail,FFF2013B,551482FFF2013B
23481,551492,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,FFF2013B,551492FFF2013B
23482,551495,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,FFF2013B,551495FFF2013B
23483,551528,M,Yorkshire Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,FFF2013B,551528FFF2013B
23484,551583,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,FFF2013B,551583FFF2013B
23485,551602,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,FFF2013B,551602FFF2013B
23486,551688,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,FFF2013B,551688FFF2013B
23487,551730,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,FFF2013B,551730FFF2013B
23488,551764,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,FFF2013B,551764FFF2013B
23489,551791,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,551791FFF2013B
23490,551796,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,551796FFF2013B
23491,551805,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,FFF2013B,551805FFF2013B
23492,552041,M,East Anglian Region,No Formal quals,60-70%,0-35,0,90,N,Withdrawn,FFF2013B,552041FFF2013B
23493,552057,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,FFF2013B,552057FFF2013B
23494,552142,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,FFF2013B,552142FFF2013B
23495,552228,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Fail,FFF2013B,552228FFF2013B
23496,552284,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,FFF2013B,552284FFF2013B
23497,552320,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,FFF2013B,552320FFF2013B
23498,552374,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,FFF2013B,552374FFF2013B
23499,552395,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,FFF2013B,552395FFF2013B
23500,552450,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail,FFF2013B,552450FFF2013B
23501,552491,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,FFF2013B,552491FFF2013B
23502,552560,M,South Region,HE Qualification,40-50%,0-35,0,120,N,Fail,FFF2013B,552560FFF2013B
23503,552567,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,FFF2013B,552567FFF2013B
23504,552580,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,552580FFF2013B
23505,552614,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,FFF2013B,552614FFF2013B
23506,552648,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,FFF2013B,552648FFF2013B
23507,552708,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,FFF2013B,552708FFF2013B
23508,552721,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,FFF2013B,552721FFF2013B
23509,552740,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,FFF2013B,552740FFF2013B
23510,552834,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,FFF2013B,552834FFF2013B
23511,552987,M,South East Region,HE Qualification,10-20,35-55,0,60,N,Pass,FFF2013B,552987FFF2013B
23512,553017,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,FFF2013B,553017FFF2013B
23513,553100,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,553100FFF2013B
23514,553104,M,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,FFF2013B,553104FFF2013B
23515,553131,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,FFF2013B,553131FFF2013B
23516,553155,M,South West Region,HE Qualification,80-90%,35-55,0,90,N,Distinction,FFF2013B,553155FFF2013B
23517,553220,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,FFF2013B,553220FFF2013B
23518,553240,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,553240FFF2013B
23519,553262,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,FFF2013B,553262FFF2013B
23520,553325,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,FFF2013B,553325FFF2013B
23521,553404,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,FFF2013B,553404FFF2013B
23522,553425,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,FFF2013B,553425FFF2013B
23523,553500,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,553500FFF2013B
23524,553528,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,FFF2013B,553528FFF2013B
23525,553631,M,South Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,FFF2013B,553631FFF2013B
23526,553649,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,FFF2013B,553649FFF2013B
23527,553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,553655FFF2013B
23528,553727,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,FFF2013B,553727FFF2013B
23529,553781,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,553781FFF2013B
23530,553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,FFF2013B,553813FFF2013B
23531,553831,F,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,FFF2013B,553831FFF2013B
23532,553834,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,FFF2013B,553834FFF2013B
23533,553841,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,FFF2013B,553841FFF2013B
23534,553878,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,FFF2013B,553878FFF2013B
23535,553963,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,FFF2013B,553963FFF2013B
23536,554038,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,FFF2013B,554038FFF2013B
23537,554044,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,554044FFF2013B
23538,554045,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,554045FFF2013B
23539,554152,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,FFF2013B,554152FFF2013B
23540,554166,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,FFF2013B,554166FFF2013B
23541,554236,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,FFF2013B,554236FFF2013B
23542,554256,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,FFF2013B,554256FFF2013B
23543,554289,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,FFF2013B,554289FFF2013B
23544,554331,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,FFF2013B,554331FFF2013B
